UUID, Full Name, Birthday, Gender, Class ID
9980e679-ece5-4241-b979-be5e8d33d105, Đoàn Bảo Linh, 18/10/2003, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
f32889b6-f881-4f2d-b66c-8e6e49cc6ae2, Lý Trường Thông, 17/05/2000, Male, 858d421c-2c25-4ffb-8e30-e5812118d445
9a8dc306-656f-4845-83a4-50faeaa3e3c1, Lý Xuân Hoa, 18/08/2001, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
9310c0b1-d558-4b0e-a68f-d5c31d7fdf94, Lý Ngọc Ý, 07/12/2003, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
05679542-0e97-4ef3-b2ec-77832bfd4086, Nguyễn Thúy Yến, 22/09/2003, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
a1dfcb7b-3e3e-4cf2-8d6d-8fd60a9bf6b7, Võ Tử Yến, 16/01/2001, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
b54d8b1e-bfb2-4e46-9c7a-59cf04387cee, Võ Xuân Kiều, 06/12/2000, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
07f457ee-d8c3-4051-bd2f-5fc9d5ee46cc, Phạm Thị Giang, 25/08/2004, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
09b57478-e6aa-411b-b7f1-e0fcbfe1c0d3, Phạm Kim Châu, 18/06/2001, Female, 858d421c-2c25-4ffb-8e30-e5812118d445
b3cfa105-f704-4c78-95b7-cce1949cafe6, Nguyễn Xuân Thành, 16/06/2001, Male, 858d421c-2c25-4ffb-8e30-e5812118d445
43f51645-a8ed-4f67-8d2d-6b0645852b25, Hồ Xuân Kiều, 29/11/2001, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
640ee6fb-85ca-4897-8b7a-fb21d9522d6f, Kiều Bảo Đạt, 16/02/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
8514e024-9b87-4bb7-abed-5a67d4a19151, Trầm Hoàng Vân, 01/04/2002, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
d8708768-bf26-4312-a3af-7a0ce9b47e58, Phạm Đoàn Hưng, 18/06/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
d724ab14-9fe3-4733-a8fa-43c0e9d60d4d, Lại Bá Thịnh, 02/06/2003, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
7e9a7764-046b-4b0d-acb3-7ce44c7c962e, Bùi Tiểu Hà, 16/04/2001, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
5db3ed73-e568-44a4-a4fb-5428f7c024ae, Bùi Minh Thành, 03/11/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
7e460f5a-edde-4a94-9d5f-ad75021bd146, Trầm Kim Thy, 18/05/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
913fb3de-0544-4a88-842c-3c7b61318eea, Hà Xuân Mai, 20/03/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
c63fb088-cddc-4fd0-aaa8-8cf12acfc575, Nguyễn Đặng Giang, 08/01/2000, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
95f06433-828f-4330-9c67-547944992b5d, Võ Ngọc Yến, 15/11/2003, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
ef347ee1-6fd3-4a51-961c-005750a04b98, Kiều Thị Ý, 06/08/2002, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
684aef38-1a8c-4dd7-bc4d-a87eb5988deb, Võ Bá Sơn, 23/10/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
9d0508ce-1dc1-479b-aab8-bd5be4a60eff, Hồ Xuân Châu, 09/03/2001, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
2c3baa3c-76f3-4f93-a421-f03917748f7e, Trầm Hoàng Huy, 10/07/2001, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
78ff1e43-1c49-47d9-b455-f7aa1d357070, Võ Công Sơn, 10/09/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
0042741d-2e85-43a2-ae60-4856864acaab, Bùi Nhật Thảo, 28/07/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
33e61171-56d1-4a16-949c-c05564c2fbb2, Hà Kim Thy, 18/07/2000, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
3a5b394c-f6ec-4fa5-bcac-cb3adcdbf56f, Trầm Trọng Dương, 12/11/2000, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
b38215ff-2317-4c5d-bce2-52d56e3c1514, Trầm Bá Thành, 31/10/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
7f75afce-a3b5-44a1-9ead-72a9efd607d0, Lý Thanh Vy, 09/01/2003, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
ceb2b267-f624-4ba9-b0c2-2995e7a9298c, Kiều Xuân Thông, 01/09/2000, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
6914b7e3-3e1f-47c2-9afd-c33009e848f2, Lê Như Hoa, 11/11/2002, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
224b33c9-4bf3-4b6a-a694-4b527f21000c, Võ Đặng Vân, 19/05/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
99d4f133-c3a9-4390-b11e-d5664446a187, Hồ Công Sơn, 09/03/2000, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
70de5ab3-e8b5-4268-b37c-ffc7b57865b0, Đoàn Văn Long, 05/11/2003, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
7c6064b9-4109-4656-ac3e-9908ffc16ccc, Lại Hoàng Huy, 28/12/2003, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
f2d1d70f-fbe5-4bd1-90ac-cd68cf9ddd17, Trần Tiểu Vân, 09/09/2000, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
72170dc2-82e5-48b3-9b86-99f51545c130, Hà Như Thy, 10/03/2003, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
baba7e67-42ac-44b6-92cd-149617e50369, Võ Trọng Hùng, 18/01/2003, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
ff503870-328c-4fdd-9537-89030c60cb8a, Bùi Trường Thông, 14/05/2001, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
3313d2e3-3c78-4062-b5a8-a66373fced78, Bùi Hoàng Thảo, 12/08/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
56af8ae2-281f-4e39-8558-80499dee6eed, Nguyễn Hoàng Dương, 17/05/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
ab7a0024-4786-4daf-b0a1-a4be108aca4e, Trầm Nhật Thy, 02/08/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
1c95c126-5164-4855-bdb5-9badb93d68af, Phạm Văn Hòa, 14/08/2004, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
e0cfbbdd-85b1-42e5-9286-2232af2c582b, Hà Đặng Thy, 23/04/2004, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
d3b2e779-e02d-4a41-b9fa-ff26832dc459, Trần Quỳnh Giang, 11/01/2003, Female, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
00754553-20bf-4c6a-b7b5-5ae5deaa9665, Bùi Công Hoàng, 18/06/2000, Male, 1c6c6ea7-2d7f-4424-9d5b-ca65d21f95bb
3bd70f6f-ea00-4871-b451-c601de6d963c, Phạm Như Châu, 28/10/2002, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
a9457674-e5d2-4f5b-a68f-47738bd481d3, Lý Dương Việt, 10/09/2004, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
9648b15b-6d82-4f12-ad84-457026b0457f, Lê Hoàng Hùng, 29/06/2002, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
9bc1166e-d079-4a91-96e7-7aa508168bc8, Lại Nhật Thảo, 27/06/2002, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
04ffa976-da30-4eb5-927c-0a14dc154b9a, Nguyễn Minh Thịnh, 15/12/2001, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
ac9b2331-29e0-4ba3-96c8-387ef81937bf, Phạm Quỳnh Hoa, 29/03/2003, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
ffc83878-5b46-4cc8-80df-7f09df065ffb, Lý Bảo Giang, 05/11/2001, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
73c9fa27-cb58-48ca-a9ec-be72387349ea, Trần Xuân Châu, 05/02/2001, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
72eefe08-fcdf-44ce-86be-cc777ddf1c09, Kiều Diệu Thi, 04/08/2003, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
662190e1-9708-4af3-9ad2-d62ae4803697, Hồ Bá Hưng, 17/04/2004, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
81bd8faa-4e52-4849-98ea-dec70a5bf8c4, Bùi Thanh Thảo, 03/07/2003, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
14a96e9e-3692-467d-bd6a-714bb52da718, Lại Thị Hoa, 23/11/2002, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
bf387037-1037-45be-a33e-08b5577fc7c0, Trầm Thế Khánh, 12/04/2003, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
6c574e35-5efb-40c4-8ed5-597f46f99ae1, Võ Diệu Vy, 16/03/2002, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
2263e370-7705-454f-99c7-757af29f6b11, Lý Thế Hưng, 28/11/2004, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
c1c8dcab-456e-4caa-b863-f7be1fa550f9, Lê Minh Hiếu, 20/11/2000, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
5e036267-6a67-441f-a038-6708132147db, Kiều Văn Thông, 14/12/2000, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
2a8353c8-6767-4df2-b069-3a36dcde8603, Trần Đặng Yến, 23/03/2001, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
1671b60f-b1cc-44d6-9c96-88dadbb60129, Nguyễn Dương Hùng, 02/05/2001, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
3d2badb7-b93a-4689-a728-3e1512eb762f, Đoàn Hoàng Long, 10/04/2000, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
69fc2b3b-d55f-4569-93de-7c06000ef094, Võ Thu Thảo, 01/11/2002, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
f0f55a2e-4244-44ca-af7d-0f97b26809a9, Bùi Xuân Việt, 04/12/2002, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
22bd5386-7aef-4e0c-97eb-5f7c8ff5c237, Lý Thu Châu, 16/12/2000, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
45ac19bf-4772-4ddf-a419-b73c126cbce9, Hà Ngọc Vân, 13/05/2003, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
4c20f389-d053-4033-86f9-f2f22646b94c, Bùi Tử Thy, 20/03/2002, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
937d8a86-fdb7-46eb-a9ff-06407a94f282, Lê Diệu Mai, 21/03/2004, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
43b65ea0-84ca-4842-8b7f-68c0f1ab09a9, Hà Quỳnh Yến, 01/09/2001, Female, 5951dc4f-e539-4f3f-94f5-e5b859204a63
90dcd022-682b-4a26-a80f-7f745b641d60, Nguyễn Công Sơn, 12/10/2001, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
5c2fcb09-b98a-4627-8059-f268b95876cd, Phạm Bảo Hưng, 07/11/2000, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
13352c49-5d27-4ef0-8db0-3df916154ee1, Lê Dương Đạt, 14/04/2001, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
482c3e42-a87a-45b1-a8a1-fd8de7197542, Kiều Minh Thịnh, 19/01/2003, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
cd21988e-1b40-4f9f-ba8f-7dbf5cc08baf, Võ Thế Long, 01/06/2003, Male, 5951dc4f-e539-4f3f-94f5-e5b859204a63
b8ca9895-6809-4ea2-8036-5281d8cccadc, Hà Bảo Hoa, 12/11/2000, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
a4aac54d-5b6a-4f50-b5c2-eeab48e11d90, Hồ Đoàn Huy, 10/08/2003, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
ad0a7aa0-67b6-465a-a7a1-c429a2aa238d, Võ Hoàng Kiều, 12/09/2004, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
2f98a811-9a8a-4aff-bc12-28e2c66a41b0, Bùi Anh Dương, 10/05/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
f32d7802-497f-4533-aadc-d0b80f4b140d, Hà Nhật Vy, 12/10/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
59484a3b-2a5f-4264-bd91-a8f42f232ad7, Phạm Đức Long, 27/01/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
14b5bdd4-34c5-4d78-98b5-dc901dc8ff56, Võ Trọng Hoàng, 22/09/2000, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
dacf8290-27ed-4900-9444-0ad325bada99, Bùi Hoàng Giang, 26/02/2003, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
b98b4c6d-beb5-436d-b72b-d03c0ed0d12f, Nguyễn Bảo Thịnh, 02/06/2003, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
27eba376-9085-4871-a35c-6e11cc45c044, Lê Thị Vân, 03/04/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
a8af1139-8c80-49ee-a080-eae7877fa990, Lý Quỳnh Hà, 19/10/2004, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
302a01a7-6dd1-45a6-8e44-2acb9b1605a3, Phạm Hoàng Thông, 12/12/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
37589e5d-1425-4739-b80e-ecd95a720710, Lại Trọng Thịnh, 12/04/2004, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
0a9a951d-59f0-467d-9270-f85beeedccfa, Trần Đoàn Long, 08/10/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
6689f2c8-763d-48a5-8658-b9cd60132ae6, Trầm Xuân Thông, 31/12/2003, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
1d1ee511-ba72-4004-9f84-a257bb9677ec, Võ Kim Mai, 16/12/2001, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
526b337c-ba05-45d6-8316-e34c163859db, Bùi Minh Hiếu, 28/01/2003, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
2fbacb02-46be-43cf-afd3-511695ea63a2, Lại Hoàng Hưng, 10/10/2003, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
24c7a7ec-4a3a-43b0-9945-a36c2527bbb3, Võ Anh Hiếu, 27/09/2002, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
5cd07bce-622c-4f68-82f8-7ec25d9cefe6, Kiều Hoàng Khánh, 20/02/2000, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
561eb00c-eefc-428c-9357-b023a06588b3, Phạm Bảo Yến, 08/06/2004, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
c74a8256-d289-498f-a4c7-361ffc6c40cd, Lê Trọng Đạt, 05/07/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
3bb7148e-0082-4e4d-b5e1-be4d007610e6, Kiều Bá Dương, 17/04/2002, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
c17d3eac-fdf4-4b6d-916e-aeadb2b3d51a, Hà Ngọc Thi, 28/01/2000, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
b38e2099-b25b-4066-907c-557c14c9bf33, Phạm Trường Thịnh, 29/02/2004, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
2824c83a-8761-4ff9-9998-ce9cba669d0a, Hà Kim Hà, 06/08/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
04c22a57-d494-447d-aeba-7dc7fa5a7f28, Trần Kim Linh, 22/12/2001, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
3703aa8f-c52d-468f-8c16-4ef517403320, Đoàn Minh Hoàng, 07/08/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
64e99665-ff84-474b-aba1-570fa54a2df8, Võ Thị Thy, 08/02/2001, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
80ee08e2-063b-4786-83d1-4d2760643f65, Đoàn Ngọc Châu, 08/08/2000, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
664f115c-36a7-4b52-ae6f-554895fdc4a4, Trầm Quỳnh Châu, 03/11/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
bf382efc-5467-4dea-8c8a-018a4adfa918, Trần Tiểu Thi, 02/03/2001, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
17919180-fba8-49a6-a192-c74725a1ec61, Bùi Bá Tuấn, 01/03/2002, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
0bc6afac-d8c7-46b5-b945-bda7c605aefe, Hồ Bảo Thông, 16/09/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
fbf29144-798d-4279-90af-6304aeaa194e, Trần Tử Thy, 18/05/2004, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
cd33676f-6244-4073-9008-35ce75a698b3, Phạm Trường Hiếu, 30/06/2002, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
c45c275a-96f5-4745-9485-bb63142e1bcf, Hà Thị Châu, 19/11/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
24d50cd5-f8ce-44f0-89ba-5c5886306c3a, Võ Thúy Mai, 03/12/2000, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
7c5df6ea-852b-418a-a81f-cbbded6721ad, Hà Minh Thông, 04/09/2002, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
51f87518-aee7-410e-878c-1fa255813c69, Võ Dương Thành, 17/07/2002, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
12d9a765-23a3-4202-b370-e03a763b7856, Phạm Ngọc Kiều, 28/09/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
e65ceb02-37a2-46ac-8c0a-3ae3e42c42fc, Nguyễn Bảo Huy, 10/08/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
728a6a73-909e-49e6-b7a8-b51db445c3dd, Trần Văn Hòa, 26/04/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
6c388743-d1cd-4cee-868c-4281319c612a, Nguyễn Thế Thịnh, 13/01/2003, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
5780c756-e31c-4458-9648-4de41098ab40, Nguyễn Xuân Thy, 26/03/2003, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
33b3ed71-e6d2-4ca9-9426-60e59296caf8, Lý Thanh Châu, 21/02/2002, Female, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
9555dd40-f798-4f15-a2a8-03e41f30aada, Đoàn Xuân Long, 08/09/2001, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
65104bb8-9df3-4d6a-b650-952a69b9f215, Nguyễn Trọng Hùng, 02/12/2000, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
f6cc62ec-b719-479a-8551-9ee27b487916, Hà Đức Hưng, 13/10/2000, Male, fe10bd61-2fe4-45a7-a5ab-f4ed254b8482
b8f83fc1-a65a-42ad-8736-e635aedf7a89, Đoàn Đức Thông, 25/09/2002, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
65dffda2-9140-4cca-b19d-f1994f66d0eb, Lại Hoàng Đạt, 08/11/2004, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
1f465e6f-caf6-47d2-942e-bfa3a4ccb609, Lý Thanh Thi, 07/02/2001, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
a4922c89-a30b-4eb2-8424-75a04bdfc1c8, Hồ Tiểu Vân, 02/08/2004, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
766632ce-c21e-4be9-ab17-aeb6a8d62f8f, Trầm Công Việt, 14/04/2001, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
2d5ccd39-22dd-444e-bc86-9d82cbcd5464, Nguyễn Thanh Linh, 01/10/2000, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
813cb09f-2008-41c4-b1b3-fa628ddb7367, Bùi Bảo Thi, 14/07/2000, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
bb7ff987-5270-4a65-bc5d-7dee7b7fa9b9, Trần Xuân Hùng, 14/07/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
68716648-e8a2-44c9-8775-eb15f2e3345f, Trầm Kim Giang, 14/10/2000, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
64eceaee-0eae-48d9-b392-a3b91ef4ec68, Lý Nhật Hà, 28/08/2002, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
620b3f67-a6be-4f89-a621-55a0ffd5122d, Hà Đoàn Đạt, 16/03/2001, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
b4f175a0-37bd-4ceb-a52f-567e001cf7db, Phạm Nhật Yến, 27/02/2000, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
82178e5f-0972-4469-bbb2-94620a726b08, Bùi Thế Hòa, 29/10/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
c3244b8b-906e-42cc-948f-f9178e6218ee, Trầm Hoàng Đạt, 12/02/2003, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
07a5e2e6-5b92-4a2d-887d-0dbc91d5928e, Đoàn Thế Hoàng, 15/06/2002, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
8b9939e5-fcd4-412b-9775-a213fe066377, Lại Thế Tuấn, 27/11/2003, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
269a23bd-a5cd-4d8b-82ea-8469fa287252, Lê Hoàng Thảo, 11/06/2003, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
6b94af3a-32f6-441b-8674-5cb1f4aef772, Trần Ngọc Hà, 13/12/2002, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
f6b6be97-d2f2-4275-917e-37ba8daf39e3, Lại Xuân Thảo, 14/10/2001, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
3a4d42c6-f537-45e0-9e83-be986fd003bf, Hồ Hoàng Tuấn, 13/05/2002, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
851ed0c4-cf41-4011-b7ae-bf607b7869b7, Hà Thu Linh, 23/11/2003, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
d62b2377-d387-4be1-8fff-7c593e0f56c8, Lý Đức Huy, 20/07/2002, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
7a89d6aa-4cc8-49ca-a287-842a309105e0, Lý Hoàng Sơn, 20/02/2004, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
d5e50a65-fc7d-40ea-b718-74977a798fc4, Trần Thúy Hoa, 27/08/2000, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
47d33fad-a9c9-4b3b-a713-df76715d8f6f, Nguyễn Thu Linh, 28/06/2002, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
7c0392df-e202-4a4b-9155-8ac5f244a0cf, Phạm Dương Khánh, 09/03/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
1d370877-c5f4-49e2-b1e4-f597e6dddd28, Hồ Đức Đạt, 13/11/2004, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
26c667f0-6328-4b3e-896f-7d074abf5dda, Phạm Xuân Việt, 31/12/2002, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
3933ce0a-450f-432e-953c-5137e11c2631, Nguyễn Thanh Thy, 29/09/2004, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
2428b054-a841-4ebe-a260-0ef54b549c7e, Phạm Bảo Thành, 02/08/2004, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
aa827727-1e4d-4b76-838e-0fa0c1e559a7, Đoàn Bá Thành, 29/03/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
70359acb-f0d2-4f53-b731-8b78373b4a89, Hà Trọng Huy, 09/09/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
04db8479-ef90-411b-a39d-3175765a6a95, Hà Nhật Kiều, 20/10/2002, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
c21d3983-093b-4fa2-b6f9-649e3854227f, Lại Quỳnh Hoa, 13/01/2001, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
d2c866a1-dc0d-4a30-b5c5-2214b703a42b, Lại Thanh Giang, 19/05/2003, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
447569e1-2b12-4954-8260-8c01acd405d0, Phạm Trường Hùng, 28/09/2004, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
84dcc138-1ac9-4289-8308-aa8a944c69dd, Trần Thu Hà, 09/05/2002, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
45e8c5e9-aa5b-4a05-aac9-ea8803ff8bab, Lại Hoàng Hiếu, 10/07/2003, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
b109bee0-2f5b-4a1b-8326-11f6ce683cd6, Lê Trọng Thông, 27/11/2001, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
5b4f7d22-5b90-4ae4-8676-dacb7a1b5c8c, Lại Như Yến, 13/01/2004, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
7805ff6d-38b0-4e88-9b06-d6bb6a8b3fa8, Kiều Trọng Việt, 08/01/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
6223541f-1f2c-4b67-98bf-1b8eab6254ba, Trần Diệu Giang, 07/11/2004, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
28892778-8d76-47b5-827d-9c7bc90f3331, Nguyễn Bảo Thi, 03/04/2001, Female, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
c683c5e2-c7c3-425c-a45e-7bd56d5aa025, Hồ Minh Việt, 06/06/2000, Male, 7133ebcc-8919-4e88-b35c-7bcb9cf4e4a0
